SendShipNO,NO,SendTime,Lon,Lat,SOG,COG,geometry
3,1,476,120.16280943279375,34.8536217416496,16.8921162330375,184.68245572916527,POINT (120.16280943279375 34.8536217416496)
4,31,476,119.94496325793286,35.15813717542121,17.59001692944004,337.7685153088239,POINT (119.94496325793286 35.15813717542121)
4,40,476,119.8740432881353,35.14351782884276,15.229169302110208,46.56025583694683,POINT (119.8740432881353 35.14351782884276)
4,76,476,119.95791879651995,35.19811597564613,7.689081101651876,19.87010306974105,POINT (119.95791879651995 35.19811597564613)
4,84,476,119.88543763325428,35.16419332121006,2.44015251950262,61.7732285638738,POINT (119.88543763325428 35.16419332121006)
4,97,476,119.94401050015689,35.221159377655496,7.373859161940004,103.01069989543804,POINT (119.94401050015689 35.221159377655496)
4,105,476,119.92756945202763,35.168439340276805,15.25431953174313,328.6456867920021,POINT (119.92756945202763 35.168439340276805)
4,106,476,119.88884273466275,35.13967435288476,5.046605547173461,120.18421940687003,POINT (119.88884273466275 35.13967435288476)
5,17,476,119.83717125516588,34.97058403448396,20.0,189.83206928149332,POINT (119.83717125516588 34.97058403448396)
5,19,476,119.92648376235799,35.01864864521556,8.681201933521796,317.994002244651,POINT (119.92648376235799 35.01864864521556)
5,34,476,119.92045906387955,35.06462252895458,9.93149455561612,140.71477815563662,POINT (119.92045906387955 35.06462252895458)
5,70,476,119.88065888621729,35.07594671436673,8.939242225719813,66.80756975749921,POINT (119.88065888621729 35.07594671436673)
5,74,476,119.92896254425976,35.01001429703988,17.464970655308996,303.8097676838364,POINT (119.92896254425976 35.01001429703988)
5,102,476,119.84462956823478,34.95434862431877,9.304152278572673,255.12625116151185,POINT (119.84462956823478 34.95434862431877)
5,106,476,119.87869482715088,35.100782393329894,5.534110540399368,96.2995303541769,POINT (119.87869482715088 35.100782393329894)
6,11,476,119.88925390490152,34.802940831192444,17.682994509446885,264.6548258692245,POINT (119.88925390490152 34.802940831192444)
6,20,476,119.84834295562221,34.7633331134166,9.550681970469158,309.74580739969974,POINT (119.84834295562221 34.7633331134166)
6,47,476,119.90878984272732,34.78248555123468,12.182997169534655,144.79625980724708,POINT (119.90878984272732 34.78248555123468)
6,75,476,119.8844394487202,34.893497384294356,4.864266784004652,201.53951258678302,POINT (119.8844394487202 34.893497384294356)
6,86,476,119.8857261535814,34.83320835290647,8.511852379121859,151.1794534460326,POINT (119.8857261535814 34.83320835290647)
6,99,476,119.89345698799087,34.777033614477695,8.446940672845342,299.4883548711331,POINT (119.89345698799087 34.777033614477695)
6,0,476,119.98298459715623,34.900421090897964,7.636579761985203,155.23534748459156,POINT (119.98298459715623 34.900421090897964)
7,55,476,119.99017749631277,34.80947915266567,12.111294994950107,178.07368915593872,POINT (119.99017749631277 34.80947915266567)
7,66,476,120.02504934722312,34.84463033655614,15.198182848612753,216.73588317695106,POINT (120.02504934722312 34.84463033655614)
7,92,476,120.06835148779885,34.83816302911028,12.85617477986246,53.50121782351337,POINT (120.06835148779885 34.83816302911028)
7,100,476,119.99618408394893,34.80255833352708,8.246678402485832,227.90360536619104,POINT (119.99618408394893 34.80255833352708)
7,101,476,120.07920348237712,34.753543339171394,6.701354051277785,42.560945004269485,POINT (120.07920348237712 34.753543339171394)
8,21,476,120.09891057768543,34.95525741692937,6.568163156497694,107.96497805075215,POINT (120.09891057768543 34.95525741692937)
8,35,476,120.1525587143862,34.84790696333274,8.456898598115805,19.647134772815775,POINT (120.1525587143862 34.84790696333274)
8,39,476,120.1170386084869,34.89328891683572,20.0,214.6789187922754,POINT (120.1170386084869 34.89328891683572)
8,50,476,120.09055496416305,34.95547886851756,20.0,353.73053982548015,POINT (120.09055496416305 34.95547886851756)
8,53,476,120.1849147069749,34.92941662235657,20.0,343.08641408554377,POINT (120.1849147069749 34.92941662235657)
8,78,476,120.18574930600344,34.80449665896041,20.0,269.8687898983615,POINT (120.18574930600344 34.80449665896041)
8,92,476,120.09090399347646,34.857731006368624,20.0,54.6920732769228,POINT (120.09090399347646 34.857731006368624)
8,1,476,120.15750363538409,34.84883525695969,17.323949149050073,151.0467460865456,POINT (120.15750363538409 34.84883525695969)
8,3,476,120.14922222177485,34.896244033332835,6.39231532537466,340.64550332333846,POINT (120.14922222177485 34.896244033332835)
9,13,476,120.23209020962635,35.00520561469592,12.090920429999283,284.770207182909,POINT (120.23209020962635 35.00520561469592)
9,24,476,120.2524326374989,35.042639938027975,10.654508776755963,26.148077299624163,POINT (120.2524326374989 35.042639938027975)
9,42,476,120.20683607526286,35.0412671183175,16.332328298877968,171.01496456727097,POINT (120.20683607526286 35.0412671183175)
9,43,476,120.28450565842805,35.04160506504172,19.162389085936404,34.485976151764135,POINT (120.28450565842805 35.04160506504172)
9,45,476,120.22479666791274,35.06607249396567,7.185902172423326,83.41906524542327,POINT (120.22479666791274 35.06607249396567)
9,53,476,120.20806137644529,34.966177600072406,20.0,64.03539825122505,POINT (120.20806137644529 34.966177600072406)
9,67,476,120.18785997294985,35.07901536959854,9.09343806366278,228.0687420233976,POINT (120.18785997294985 35.07901536959854)
9,77,476,120.17621097147777,35.02389297275924,8.199592928598582,76.4307341470246,POINT (120.17621097147777 35.02389297275924)
9,85,476,120.19444461804099,35.00766620939742,20.0,202.75764529552623,POINT (120.19444461804099 35.00766620939742)
9,87,476,120.26092129282132,35.06863437270287,3.893054313767154,264.4508179967009,POINT (120.26092129282132 35.06863437270287)
0,19,481,119.95819996474295,34.998482851139606,15.743663207401022,248.06137728049163,POINT (119.95819996474295 34.998482851139606)
0,21,481,120.07061446071924,34.96340599740913,5.172289159531731,136.38939804816792,POINT (120.07061446071924 34.96340599740913)
0,28,481,119.99423932782071,35.00068733047904,20.0,275.127531193469,POINT (119.99423932782071 35.00068733047904)
0,66,481,120.01805733454673,34.87242871161021,16.272623862842003,344.00907921845663,POINT (120.01805733454673 34.87242871161021)
0,74,481,119.96058700735935,34.99029736768089,20.0,11.267167070609275,POINT (119.96058700735935 34.99029736768089)
0,89,481,120.0369650693626,34.95594707729726,19.736393724609016,178.09150303637898,POINT (120.0369650693626 34.95594707729726)
0,91,481,120.03656874246441,34.96877964680754,3.698999018879387,176.88814394820537,POINT (120.03656874246441 34.96877964680754)
0,92,481,120.0620011373995,34.865809803949176,13.397217652764434,105.84928647417514,POINT (120.0620011373995 34.865809803949176)
0,98,481,120.05668823919672,34.959232398288385,13.25584842271575,250.73941797651406,POINT (120.05668823919672 34.959232398288385)
0,108,481,119.92574508412338,34.87968786825494,6.129187030968962,139.21181717548222,POINT (119.92574508412338 34.87968786825494)
0,6,481,119.92482682564135,34.84747676912675,11.891875177747378,11.998804571537448,POINT (119.92482682564135 34.84747676912675)
1,37,481,120.17712032023239,34.811828471783215,13.495614711109583,212.6457358456894,POINT (120.17712032023239 34.811828471783215)
1,78,481,120.19349681644277,34.79625045378674,20.0,174.90279053012472,POINT (120.19349681644277 34.79625045378674)
1,92,481,120.09957639078692,34.84970928025104,15.220835324792901,336.21167981178974,POINT (120.09957639078692 34.84970928025104)
1,101,481,120.11014034739621,34.76423780954506,8.301261697351354,42.028021654537454,POINT (120.11014034739621 34.76423780954506)
1,3,481,120.15772202444909,34.88782920661937,7.8900399972905895,32.13267808131877,POINT (120.15772202444909 34.88782920661937)
1,8,481,120.13839701219732,34.87289423656373,7.755136637298991,305.35360268653926,POINT (120.13839701219732 34.87289423656373)
2,27,481,120.11690717348263,35.065210393873066,5.541427389605287,190.63699886118752,POINT (120.11690717348263 35.065210393873066)
2,33,481,120.064863814439,35.0567093395848,8.37761274477108,247.66582531070563,POINT (120.064863814439 35.0567093395848)
2,41,481,120.09846395933026,35.15762020166775,20.0,252.30670009290208,POINT (120.09846395933026 35.15762020166775)
2,58,481,120.08989971651835,35.15528632911424,8.378174030009077,140.28897728753822,POINT (120.08989971651835 35.15528632911424)
2,64,481,120.1062242333781,35.16957021593222,5.139742817168431,302.64780602532085,POINT (120.1062242333781 35.16957021593222)
2,77,481,120.13752222307046,35.03717023718031,11.26669603101507,124.34625220671671,POINT (120.13752222307046 35.03717023718031)
2,93,481,120.10608374078305,35.16688358017294,12.896314181481774,270.61681924167567,POINT (120.10608374078305 35.16688358017294)
2,95,481,120.0160231596844,35.140957395552604,19.640819326113693,71.04788563236747,POINT (120.0160231596844 35.140957395552604)
3,13,481,120.21288334828385,34.97286634387577,14.040279772956929,182.47121648725752,POINT (120.21288334828385 34.97286634387577)
3,21,481,120.10427280393263,34.95984512748431,10.102428278108912,179.87395893112702,POINT (120.10427280393263 34.95984512748431)
3,35,481,120.15773192928737,34.85308137307036,13.10920073754199,27.45919815394467,POINT (120.15773192928737 34.85308137307036)
3,37,481,120.17321323569817,34.82538395391956,10.39050613669496,222.17813915194773,POINT (120.17321323569817 34.82538395391956)
3,39,481,120.12172781973834,34.8970453604287,20.0,261.2753216206644,POINT (120.12172781973834 34.8970453604287)
3,50,481,120.09622337151596,34.9598604143583,17.00374141654926,64.18656884209439,POINT (120.09622337151596 34.9598604143583)
3,52,481,120.20160671865003,34.94462897162074,12.423028194464774,169.34882987821084,POINT (120.20160671865003 34.94462897162074)
3,53,481,120.18970791990682,34.93451610324733,19.16501858516098,24.489701399816052,POINT (120.18970791990682 34.93451610324733)
3,85,481,120.17619613828438,34.9745784733245,12.06717984667198,180.83790525646094,POINT (120.17619613828438 34.9745784733245)
3,92,481,120.09584989822278,34.8621846696079,14.389690220194886,108.85908143107561,POINT (120.09584989822278 34.8621846696079)
3,1,481,120.16330162330217,34.85413684362027,19.366232708157035,53.08909602635744,POINT (120.16330162330217 34.85413684362027)
4,30,481,119.87031809176464,35.2604137629533,16.25166440945485,284.4252049834458,POINT (119.87031809176464 35.2604137629533)
4,31,481,119.94475665351774,35.15901313775532,19.305429031529002,259.3816002640309,POINT (119.94475665351774 35.15901313775532)
4,73,481,119.91128947742178,35.15450728305654,18.959559792144976,141.4510506994772,POINT (119.91128947742178 35.15450728305654)
4,83,481,119.86315267275305,35.26848368315084,9.278215989545128,117.62888683204658,POINT (119.86315267275305 35.26848368315084)
4,95,481,119.98069684492339,35.15812826354447,18.175633088108988,56.38784550887874,POINT (119.98069684492339 35.15812826354447)
4,97,481,119.94364258701465,35.220733708509314,7.314657954276381,76.85864666576194,POINT (119.94364258701465 35.220733708509314)
4,105,481,119.92674908802843,35.168946441051745,15.429917577566034,268.11837929708264,POINT (119.92674908802843 35.168946441051745)
4,106,481,119.8886126595592,35.13935043766769,4.298028662681129,170.6109796899358,POINT (119.8886126595592 35.13935043766769)
5,17,481,119.83734335408799,34.97040461376284,20.0,156.73934073161223,POINT (119.83734335408799 34.97040461376284)
5,19,481,119.92591711326862,35.019093491958195,13.4166732918783,302.4148440558585,POINT (119.92591711326862 35.019093491958195)
5,34,481,119.92024466138052,35.06471208410431,2.0,54.576727037721554,POINT (119.92024466138052 35.06471208410431)
5,70,481,119.88047311666676,35.07623312541435,10.106356090598869,6.485565870557991,POINT (119.88047311666676 35.07623312541435)
5,74,481,119.92942167486537,35.01070426614092,20.0,57.754572030781446,POINT (119.92942167486537 35.01070426614092)
5,79,481,119.79408064544768,35.05997961807413,7.6088508861089705,202.79523296665644,POINT (119.79408064544768 35.05997961807413)
5,102,481,119.8446612382735,34.95468440487953,11.412114322014414,307.53507210494087,POINT (119.8446612382735 34.95468440487953)
5,106,481,119.87891353183485,35.10077849044427,6.1967492863102125,198.0901011472323,POINT (119.87891353183485 35.10077849044427)
6,20,481,119.84828169822991,34.7630010581063,15.590523038273721,71.2235189748637,POINT (119.84828169822991 34.7630010581063)
6,47,481,119.90868962772402,34.782316177214824,13.147157008431781,182.21809382930962,POINT (119.90868962772402 34.782316177214824)
6,51,481,119.8652489610846,34.84567565055308,11.478243678152511,108.57697022259553,POINT (119.8652489610846 34.84567565055308)
6,82,481,119.88529154422332,34.85315573434105,5.822557577109172,174.99316997027734,POINT (119.88529154422332 34.85315573434105)
6,86,481,119.88543605224385,34.83290634494633,10.542882750312064,105.45367478049761,POINT (119.88543605224385 34.83290634494633)
6,99,481,119.8933627444701,34.77713015468118,8.7172514367083,98.48890606224447,POINT (119.8933627444701 34.77713015468118)
6,108,481,119.90543273987787,34.85656386159147,7.859946662232307,59.692057149355286,POINT (119.90543273987787 34.85656386159147)
6,0,481,119.98265542090711,34.90018237461615,7.749096831639174,52.984519998717545,POINT (119.98265542090711 34.90018237461615)
7,39,481,120.09458812851862,34.873386844433384,19.48469455205213,142.24642022797485,POINT (120.09458812851862 34.873386844433384)
7,66,481,120.02492504715808,34.84491959515883,8.945620259044286,5.547373548296662,POINT (120.02492504715808 34.84491959515883)
7,92,481,120.0687946080605,34.83823867143844,13.978152083941515,80.6324539892835,POINT (120.0687946080605 34.83823867143844)
7,101,481,120.07987505376366,34.753783810481366,5.410418352298225,37.443933576825394,POINT (120.07987505376366 34.753783810481366)
7,107,481,120.01073234854753,34.805396940071915,5.631437331963775,266.2362810510168,POINT (120.01073234854753 34.805396940071915)
8,21,481,120.0999687027346,34.955870950640985,5.668762686760837,192.17716408044313,POINT (120.0999687027346 34.955870950640985)
8,37,481,120.1677645589121,34.82073033339941,13.931234489601,267.22536565057237,POINT (120.1677645589121 34.82073033339941)
8,39,481,120.11678872563417,34.89246987870537,20.0,138.6469810659113,POINT (120.11678872563417 34.89246987870537)
8,50,481,120.09052944519753,34.95560869686008,17.514711000880776,11.282796226371548,POINT (120.09052944519753 34.95560869686008)
8,52,481,120.196832475198,34.94016167152817,17.210165425650583,195.02827944395025,POINT (120.196832475198 34.94016167152817)
